user_id,mood,occasion,preferred_categories,product_id,product_type,style,color,season,interaction,timestamp
user_294,sad,eid,"['accessories', 'dresses']",prod_231,bag,casual,red,autumn,clicked,2025-06-28 17:21:43
user_28,energetic,work,['heels'],prod_113,dress,classic,beige,winter,viewed,2025-05-09 01:21:43
user_284,energetic,eid,['tops'],prod_278,bag,trendy,green,winter,clicked,2025-05-31 07:21:43
user_202,sad,wedding,"['bags', 'accessories']",prod_157,top,floral,red,winter,clicked,2025-05-25 18:21:43
user_495,energetic,wedding,"['accessories', 'pajamas', 'homewear']",prod_279,pajamas,elegant,beige,spring,purchased,2025-05-02 14:21:43
user_121,happy,eid,['bags'],prod_6,heels,casual,red,all,added_to_cart,2025-05-04 08:21:43
user_406,tired,normal_day,"['perfumes', 'bags']",prod_105,pajamas,cozy,pink,summer,added_to_cart,2025-04-27 11:21:43
user_421,tired,work,['skirts'],prod_155,heels,classic,beige,summer,viewed,2025-04-20 11:21:43
user_462,bored,normal_day,"['bags', 'tops']",prod_224,makeup,trendy,white,winter,added_to_cart,2025-06-02 21:21:43
user_194,tired,party,"['dresses', 'pajamas']",prod_58,perfume,elegant,black,winter,clicked,2025-05-09 21:21:43
user_241,energetic,work,"['perfumes', 'homewear']",prod_211,heels,classic,red,autumn,viewed,2025-04-13 08:21:43
user_111,sad,work,['perfumes'],prod_172,top,cozy,white,summer,added_to_cart,2025-06-21 01:21:43
user_179,tired,date_night,['skirts'],prod_214,skirt,trendy,pink,all,viewed,2025-07-01 18:21:43
user_451,energetic,work,"['pajamas', 'accessories', 'heels']",prod_5,skirt,classic,pink,all,clicked,2025-07-05 21:21:43
user_393,happy,date_night,"['makeup', 'scarves', 'homewear']",prod_31,bag,floral,green,autumn,clicked,2025-06-10 07:21:43
user_252,tired,date_night,['dresses'],prod_51,dress,elegant,pink,winter,viewed,2025-07-09 15:21:43
user_244,sad,party,"['accessories', 'pajamas', 'heels']",prod_25,makeup,classic,green,all,clicked,2025-06-24 21:21:43
user_61,happy,wedding,['makeup'],prod_250,skirt,cozy,pink,spring,clicked,2025-04-24 11:21:43
user_396,energetic,normal_day,"['scarves', 'makeup']",prod_31,top,elegant,beige,winter,added_to_cart,2025-06-06 07:21:43
user_84,energetic,date_night,['homewear'],prod_24,dress,trendy,black,spring,viewed,2025-05-30 10:21:43
user_132,bored,party,['skirts'],prod_196,dress,trendy,blue,summer,viewed,2025-06-16 08:21:43
user_227,sad,party,"['accessories', 'bags', 'perfumes']",prod_118,makeup,casual,green,all,added_to_cart,2025-04-14 12:21:43
user_34,energetic,wedding,['homewear'],prod_63,bag,floral,red,summer,viewed,2025-05-31 02:21:43
user_191,energetic,party,"['perfumes', 'dresses', 'scarves']",prod_170,heels,elegant,blue,all,clicked,2025-06-10 23:21:43
user_452,sad,wedding,"['bags', 'heels']",prod_250,heels,elegant,white,winter,clicked,2025-04-30 15:21:43
user_189,sad,date_night,['heels'],prod_61,scarf,elegant,blue,all,purchased,2025-05-30 18:21:43
user_115,happy,normal_day,"['skirts', 'dresses', 'homewear']",prod_77,makeup,trendy,black,all,viewed,2025-07-10 08:21:43
user_17,romantic,normal_day,"['accessories', 'tops', 'scarves']",prod_84,skirt,trendy,blue,spring,clicked,2025-05-04 03:21:43
user_405,tired,date_night,['homewear'],prod_280,skirt,trendy,blue,all,clicked,2025-07-08 05:21:43
user_91,sad,normal_day,"['heels', 'pajamas']",prod_28,dress,casual,beige,all,added_to_cart,2025-06-29 10:21:43
user_116,romantic,work,['scarves'],prod_253,pajamas,casual,green,all,clicked,2025-05-17 05:21:43
user_39,bored,date_night,['homewear'],prod_63,bag,elegant,red,winter,purchased,2025-05-06 02:21:43
user_42,happy,normal_day,['tops'],prod_130,bag,trendy,beige,all,viewed,2025-05-18 20:21:43
user_498,sad,normal_day,"['makeup', 'bags']",prod_32,scarf,floral,pink,spring,viewed,2025-04-26 10:21:43
user_407,tired,work,"['accessories', 'perfumes']",prod_90,dress,trendy,white,spring,clicked,2025-05-05 03:21:43
user_89,energetic,party,['tops'],prod_41,scarf,cozy,beige,spring,viewed,2025-05-29 16:21:43
user_349,sad,wedding,"['pajamas', 'scarves', 'makeup']",prod_73,makeup,cozy,pink,spring,viewed,2025-04-26 05:21:43
user_310,energetic,wedding,"['tops', 'makeup', 'dresses']",prod_65,scarf,casual,red,autumn,viewed,2025-05-12 05:21:43
user_323,romantic,eid,"['accessories', 'perfumes', 'makeup']",prod_103,bag,casual,black,all,added_to_cart,2025-07-08 22:21:43
user_133,romantic,normal_day,"['heels', 'homewear', 'perfumes']",prod_7,bag,casual,beige,winter,clicked,2025-06-07 23:21:43
user_155,sad,date_night,"['scarves', 'tops', 'skirts']",prod_16,scarf,trendy,pink,summer,added_to_cart,2025-06-28 00:21:43
user_158,romantic,work,"['scarves', 'dresses']",prod_30,perfume,elegant,blue,winter,viewed,2025-06-15 21:21:43
user_139,tired,party,"['bags', 'homewear', 'scarves']",prod_280,bag,classic,white,autumn,viewed,2025-05-23 13:21:43
user_8,romantic,date_night,"['makeup', 'dresses']",prod_215,heels,classic,black,spring,viewed,2025-04-15 18:21:43
user_393,sad,work,"['pajamas', 'tops']",prod_62,top,floral,green,autumn,purchased,2025-06-24 08:21:43
user_88,sad,date_night,"['scarves', 'dresses']",prod_259,scarf,elegant,pink,all,viewed,2025-05-29 11:21:43
user_281,bored,work,"['accessories', 'homewear']",prod_142,scarf,elegant,red,all,viewed,2025-04-17 23:21:43
user_105,tired,date_night,"['makeup', 'perfumes', 'tops']",prod_222,heels,trendy,red,spring,clicked,2025-04-25 04:21:43
user_46,happy,eid,['tops'],prod_173,scarf,elegant,white,autumn,viewed,2025-06-09 14:21:43
user_339,happy,work,"['homewear', 'pajamas']",prod_193,bag,classic,white,winter,purchased,2025-04-14 12:21:43
user_318,bored,normal_day,"['skirts', 'perfumes', 'pajamas']",prod_185,perfume,cozy,red,all,clicked,2025-07-10 22:21:43
user_214,happy,wedding,"['skirts', 'scarves', 'homewear']",prod_79,skirt,elegant,blue,spring,clicked,2025-06-14 21:21:43
user_10,tired,wedding,"['heels', 'dresses']",prod_300,pajamas,trendy,pink,autumn,clicked,2025-04-19 02:21:43
user_183,romantic,eid,"['accessories', 'tops', 'bags']",prod_56,scarf,elegant,black,autumn,clicked,2025-04-22 23:21:43
user_408,energetic,wedding,"['skirts', 'scarves', 'tops']",prod_257,scarf,trendy,black,winter,added_to_cart,2025-05-28 19:21:43
user_135,sad,wedding,"['makeup', 'perfumes']",prod_172,pajamas,elegant,black,spring,added_to_cart,2025-04-26 00:21:43
user_152,sad,party,['bags'],prod_266,top,floral,blue,spring,added_to_cart,2025-06-20 11:21:43
user_17,energetic,eid,['pajamas'],prod_170,makeup,trendy,black,summer,clicked,2025-05-23 07:21:43
user_402,energetic,normal_day,['heels'],prod_185,dress,trendy,blue,all,clicked,2025-04-24 12:21:43
user_311,tired,normal_day,"['dresses', 'scarves', 'bags']",prod_194,top,cozy,white,summer,clicked,2025-05-30 23:21:43
user_497,energetic,eid,"['accessories', 'pajamas', 'heels']",prod_225,skirt,elegant,red,all,viewed,2025-04-28 12:21:43
user_109,happy,party,"['accessories', 'makeup']",prod_1,perfume,elegant,green,spring,purchased,2025-06-23 03:21:43
user_143,tired,work,"['scarves', 'tops']",prod_28,skirt,cozy,beige,winter,clicked,2025-05-04 00:21:43
user_88,energetic,date_night,"['skirts', 'bags']",prod_297,scarf,trendy,pink,winter,purchased,2025-06-10 05:21:43
user_57,happy,wedding,"['bags', 'dresses']",prod_159,makeup,casual,green,summer,viewed,2025-04-17 05:21:43
user_158,tired,eid,['accessories'],prod_98,top,classic,blue,autumn,added_to_cart,2025-05-23 21:21:43
user_143,sad,wedding,"['accessories', 'skirts']",prod_267,pajamas,floral,blue,autumn,added_to_cart,2025-04-16 12:21:43
user_343,happy,wedding,"['heels', 'scarves']",prod_121,top,classic,white,all,viewed,2025-05-09 20:21:43
user_476,tired,date_night,['scarves'],prod_208,top,elegant,white,winter,added_to_cart,2025-06-23 13:21:43
user_186,energetic,normal_day,"['homewear', 'accessories']",prod_7,heels,elegant,white,all,viewed,2025-06-10 20:21:43
user_345,sad,party,"['homewear', 'scarves', 'dresses']",prod_97,pajamas,elegant,blue,spring,viewed,2025-05-15 02:21:43
user_187,sad,eid,"['skirts', 'perfumes', 'dresses']",prod_182,top,classic,green,winter,added_to_cart,2025-07-10 07:21:43
user_371,happy,normal_day,"['skirts', 'bags']",prod_36,skirt,elegant,black,summer,added_to_cart,2025-06-13 20:21:43
user_401,energetic,work,"['makeup', 'accessories']",prod_84,pajamas,cozy,green,autumn,clicked,2025-05-05 03:21:43
user_184,energetic,party,"['dresses', 'bags']",prod_21,skirt,classic,black,winter,viewed,2025-07-03 09:21:43
user_257,energetic,work,"['perfumes', 'accessories']",prod_293,scarf,elegant,black,summer,viewed,2025-06-23 09:21:43
user_254,sad,wedding,"['perfumes', 'makeup']",prod_300,pajamas,casual,black,summer,viewed,2025-04-17 05:21:43
user_107,romantic,wedding,"['homewear', 'pajamas']",prod_44,scarf,cozy,white,all,viewed,2025-05-18 01:21:43
user_27,tired,eid,['skirts'],prod_83,dress,elegant,white,all,added_to_cart,2025-06-26 10:21:43
user_108,sad,date_night,"['perfumes', 'bags', 'tops']",prod_42,makeup,floral,black,winter,viewed,2025-07-08 15:21:43
user_405,sad,normal_day,"['accessories', 'scarves', 'dresses']",prod_252,pajamas,elegant,black,all,viewed,2025-07-06 08:21:43
user_72,tired,date_night,['perfumes'],prod_197,heels,floral,black,autumn,purchased,2025-06-12 19:21:43
user_200,sad,party,"['tops', 'scarves']",prod_33,dress,classic,pink,autumn,viewed,2025-06-01 07:21:43
user_337,energetic,eid,['makeup'],prod_64,pajamas,classic,red,spring,clicked,2025-06-23 22:21:43
user_376,sad,eid,"['makeup', 'tops', 'pajamas']",prod_84,top,floral,beige,spring,clicked,2025-06-09 14:21:43
user_288,energetic,party,"['makeup', 'dresses']",prod_27,bag,elegant,beige,summer,viewed,2025-05-28 15:21:43
user_82,romantic,normal_day,"['heels', 'pajamas', 'accessories']",prod_211,makeup,floral,blue,summer,viewed,2025-05-06 19:21:43
user_442,sad,wedding,"['dresses', 'scarves']",prod_138,top,cozy,beige,winter,added_to_cart,2025-05-12 00:21:43
user_81,romantic,date_night,['perfumes'],prod_200,scarf,cozy,red,spring,viewed,2025-06-04 01:21:43
user_387,tired,party,['makeup'],prod_298,makeup,classic,green,winter,clicked,2025-05-24 01:21:43
user_284,bored,party,"['bags', 'makeup']",prod_298,heels,elegant,red,spring,clicked,2025-04-30 15:21:43
user_468,romantic,eid,"['scarves', 'heels', 'bags']",prod_275,top,classic,black,spring,clicked,2025-06-17 08:21:43
user_281,happy,normal_day,"['heels', 'skirts']",prod_165,bag,elegant,black,autumn,added_to_cart,2025-05-06 04:21:43
user_34,bored,date_night,"['skirts', 'perfumes', 'tops']",prod_219,pajamas,classic,beige,all,purchased,2025-04-19 02:21:43
user_120,tired,eid,['scarves'],prod_36,dress,casual,green,spring,viewed,2025-07-01 22:21:43
user_408,happy,normal_day,"['homewear', 'dresses']",prod_11,scarf,casual,black,summer,viewed,2025-05-23 18:21:43
user_412,bored,normal_day,"['tops', 'makeup']",prod_206,perfume,elegant,red,winter,added_to_cart,2025-06-17 10:21:43
user_6,happy,work,"['dresses', 'makeup']",prod_84,pajamas,classic,green,autumn,viewed,2025-06-23 16:21:43
user_400,happy,date_night,"['bags', 'tops', 'dresses']",prod_147,pajamas,elegant,pink,all,added_to_cart,2025-06-10 11:21:43
user_480,tired,date_night,['tops'],prod_106,dress,casual,red,spring,added_to_cart,2025-05-19 16:21:43
user_144,happy,party,"['accessories', 'tops', 'heels']",prod_189,perfume,trendy,pink,spring,purchased,2025-06-09 04:21:43
user_115,tired,eid,['accessories'],prod_113,skirt,elegant,green,autumn,viewed,2025-05-04 07:21:43
user_337,tired,party,"['perfumes', 'scarves', 'heels']",prod_7,makeup,casual,beige,autumn,added_to_cart,2025-06-27 13:21:43
user_259,sad,wedding,"['makeup', 'homewear', 'pajamas']",prod_183,perfume,trendy,pink,spring,viewed,2025-06-23 10:21:43
user_178,happy,date_night,"['skirts', 'dresses', 'perfumes']",prod_164,scarf,elegant,white,winter,clicked,2025-05-22 21:21:43
user_236,tired,party,"['perfumes', 'skirts', 'bags']",prod_253,makeup,trendy,red,summer,viewed,2025-05-04 16:21:43
user_414,romantic,work,"['scarves', 'pajamas', 'homewear']",prod_231,bag,cozy,black,spring,added_to_cart,2025-05-16 05:21:43
user_207,sad,party,"['homewear', 'dresses', 'bags']",prod_236,skirt,cozy,blue,summer,viewed,2025-05-17 13:21:43
user_391,happy,party,['tops'],prod_68,dress,casual,white,all,clicked,2025-05-28 13:21:43
user_212,sad,work,['scarves'],prod_220,pajamas,floral,pink,spring,viewed,2025-04-14 15:21:43
user_211,sad,party,"['perfumes', 'makeup']",prod_26,scarf,casual,beige,spring,viewed,2025-04-24 19:21:43
user_379,bored,wedding,"['pajamas', 'skirts', 'heels']",prod_112,skirt,elegant,pink,autumn,clicked,2025-05-20 21:21:43
user_430,tired,wedding,"['homewear', 'accessories', 'tops']",prod_265,bag,elegant,green,all,added_to_cart,2025-05-26 01:21:43
user_124,happy,work,"['skirts', 'homewear', 'accessories']",prod_36,bag,cozy,blue,all,viewed,2025-06-13 14:21:43
user_484,bored,wedding,"['skirts', 'scarves', 'tops']",prod_52,dress,elegant,black,winter,viewed,2025-06-16 07:21:43
user_337,energetic,party,"['bags', 'skirts']",prod_237,perfume,trendy,white,autumn,added_to_cart,2025-04-25 22:21:43
user_74,bored,date_night,['bags'],prod_272,perfume,classic,green,all,added_to_cart,2025-06-08 13:21:43
user_312,tired,party,"['perfumes', 'scarves', 'pajamas']",prod_30,skirt,classic,red,winter,viewed,2025-04-29 22:21:43
user_193,sad,work,"['dresses', 'makeup', 'skirts']",prod_256,perfume,classic,black,winter,purchased,2025-06-28 14:21:43
user_368,tired,party,['makeup'],prod_226,skirt,elegant,beige,summer,viewed,2025-05-24 03:21:43
user_291,bored,normal_day,['tops'],prod_145,top,floral,beige,winter,added_to_cart,2025-06-25 09:21:43
user_117,tired,eid,['pajamas'],prod_35,scarf,floral,beige,autumn,clicked,2025-05-03 04:21:43
user_239,romantic,eid,"['perfumes', 'skirts', 'bags']",prod_67,perfume,casual,red,autumn,clicked,2025-06-11 04:21:43
user_151,happy,party,"['scarves', 'makeup', 'accessories']",prod_169,scarf,trendy,pink,autumn,viewed,2025-04-22 12:21:43
user_42,sad,wedding,"['heels', 'scarves', 'skirts']",prod_178,makeup,floral,pink,autumn,clicked,2025-04-20 13:21:43
user_129,sad,wedding,['perfumes'],prod_225,top,casual,blue,all,added_to_cart,2025-05-30 20:21:43
user_435,tired,party,"['heels', 'accessories', 'homewear']",prod_76,pajamas,floral,pink,winter,added_to_cart,2025-05-31 01:21:43
user_223,bored,work,['pajamas'],prod_217,dress,classic,green,spring,clicked,2025-07-09 00:21:43
user_420,energetic,party,"['tops', 'accessories', 'bags']",prod_197,skirt,classic,pink,autumn,purchased,2025-04-13 10:21:43
user_104,energetic,eid,['makeup'],prod_133,skirt,elegant,black,winter,clicked,2025-05-05 05:21:43
user_441,romantic,work,"['accessories', 'heels']",prod_252,skirt,cozy,green,autumn,added_to_cart,2025-06-23 04:21:43
user_125,happy,wedding,"['heels', 'tops']",prod_27,pajamas,cozy,pink,spring,viewed,2025-05-08 21:21:43
user_204,tired,wedding,"['accessories', 'perfumes']",prod_178,skirt,casual,blue,winter,viewed,2025-04-15 20:21:43
user_12,tired,eid,"['pajamas', 'heels', 'scarves']",prod_251,skirt,casual,blue,summer,viewed,2025-06-13 04:21:43
user_92,tired,date_night,"['tops', 'dresses', 'perfumes']",prod_71,makeup,casual,beige,autumn,clicked,2025-05-13 10:21:43
user_236,happy,date_night,"['heels', 'accessories']",prod_261,top,casual,red,summer,viewed,2025-05-02 15:21:43
user_35,sad,wedding,['heels'],prod_43,top,cozy,blue,autumn,viewed,2025-06-10 14:21:43
user_87,romantic,date_night,"['homewear', 'bags']",prod_34,bag,cozy,white,autumn,viewed,2025-06-04 03:21:43
user_77,energetic,party,"['skirts', 'makeup', 'heels']",prod_127,skirt,trendy,beige,winter,viewed,2025-04-15 07:21:43
user_463,romantic,work,['perfumes'],prod_60,skirt,classic,red,summer,viewed,2025-07-03 18:21:43
user_240,tired,date_night,['pajamas'],prod_232,dress,cozy,blue,spring,viewed,2025-04-28 17:21:43
user_95,sad,date_night,['perfumes'],prod_143,top,classic,black,summer,clicked,2025-05-07 07:21:43
user_225,sad,party,"['accessories', 'dresses']",prod_248,makeup,floral,pink,spring,clicked,2025-05-12 21:21:43
user_69,sad,normal_day,['pajamas'],prod_293,pajamas,floral,pink,autumn,viewed,2025-04-22 02:21:43
user_220,happy,eid,['skirts'],prod_94,top,casual,beige,all,clicked,2025-06-29 14:21:43
user_161,energetic,party,['skirts'],prod_45,scarf,elegant,black,spring,viewed,2025-07-04 07:21:43
user_48,sad,party,"['heels', 'skirts', 'accessories']",prod_59,dress,casual,blue,winter,clicked,2025-06-16 22:21:43
user_500,romantic,party,"['perfumes', 'heels']",prod_232,top,classic,green,autumn,clicked,2025-04-23 13:21:43
user_123,energetic,eid,['scarves'],prod_128,makeup,classic,red,spring,viewed,2025-06-07 07:21:43
user_266,sad,party,['tops'],prod_207,pajamas,classic,pink,spring,clicked,2025-05-21 10:21:43
user_367,bored,date_night,"['makeup', 'homewear']",prod_80,heels,floral,beige,winter,clicked,2025-04-21 01:21:43
user_102,sad,date_night,['tops'],prod_211,makeup,cozy,beige,all,added_to_cart,2025-05-22 13:21:43
user_416,bored,date_night,"['dresses', 'bags', 'tops']",prod_22,perfume,classic,pink,summer,viewed,2025-04-12 21:21:43
user_288,bored,eid,"['tops', 'pajamas', 'scarves']",prod_229,scarf,casual,green,summer,viewed,2025-05-09 23:21:43
user_53,tired,party,['homewear'],prod_164,dress,trendy,white,all,purchased,2025-06-24 10:21:43
user_296,happy,wedding,['homewear'],prod_7,makeup,floral,white,all,purchased,2025-04-22 08:21:43
user_329,energetic,work,"['pajamas', 'dresses', 'skirts']",prod_240,makeup,casual,black,winter,viewed,2025-06-22 06:21:43
user_202,happy,work,['bags'],prod_159,top,classic,pink,autumn,added_to_cart,2025-06-06 15:21:43
user_147,happy,normal_day,"['perfumes', 'accessories']",prod_94,heels,casual,beige,summer,purchased,2025-05-25 18:21:43
user_20,energetic,date_night,"['pajamas', 'makeup']",prod_143,skirt,classic,red,summer,purchased,2025-06-05 01:21:43
user_56,happy,normal_day,['scarves'],prod_257,pajamas,elegant,red,autumn,viewed,2025-05-05 05:21:43
user_453,energetic,normal_day,['heels'],prod_155,skirt,elegant,blue,spring,clicked,2025-07-07 22:21:43
user_366,energetic,party,"['scarves', 'homewear', 'perfumes']",prod_55,scarf,trendy,blue,summer,added_to_cart,2025-04-26 08:21:43
user_484,happy,party,"['dresses', 'skirts', 'tops']",prod_29,heels,elegant,black,autumn,clicked,2025-04-21 03:21:43
user_405,tired,normal_day,"['scarves', 'makeup']",prod_41,perfume,cozy,red,summer,clicked,2025-04-27 08:21:43
user_489,romantic,work,['accessories'],prod_292,heels,trendy,white,summer,viewed,2025-06-26 20:21:43
user_472,tired,wedding,['perfumes'],prod_106,skirt,cozy,white,all,clicked,2025-05-18 00:21:43
user_115,romantic,normal_day,['heels'],prod_237,scarf,cozy,green,autumn,viewed,2025-06-08 01:21:43
user_327,happy,eid,"['skirts', 'scarves', 'perfumes']",prod_241,pajamas,classic,red,winter,added_to_cart,2025-05-25 10:21:43
user_2,happy,eid,"['perfumes', 'accessories']",prod_162,makeup,cozy,black,summer,viewed,2025-07-11 04:21:43
user_285,sad,eid,"['tops', 'homewear', 'bags']",prod_214,bag,cozy,green,all,clicked,2025-06-16 15:21:43
